Future.ID,Run.ID,time,Are.N,Ace.N,Are.S,Ace.S,S,RelPrice_N,RelLabor_N,Labor.re_N,Price.re_N,Agg.demand.re.tech_N,Profits.re_N,Yre_N,sre_N,Labor.ce_N,Price.ce_N,Agg.demand.ce.tech_N,Profits.ce_N,Yce_N,sce_N,Y_N,RelPrice_S,RelLabor_S,Labor.re_S,Price.re_S,Agg.demand.re.tech_S,Profits.re_S,Yre_S,sre_S,Labor.ce_S,Price.ce_S,Agg.demand.ce.tech_S,Profits.ce_S,Yce_S,sce_S,Y_S,Delta.Temp,Gamma.re.t_N,Gamma.re.t_S,Gamma.ce.t_N,Gamma.ce.t_S,L_N,L_S,Consumption_N,Consumption_S,Utility.Consumer_N,Utility.Consumer_S,CO2.Concentration,Cost.S.Damage,policy.status,dS.lag,Budget.function.N,Budget.function.S,Budget.N,Budget.S,time.300yr,Are.N.300yr,Ace.N.300yr,Are.S.300yr,Ace.S.300yr,S.300yr,RelPrice_N.300yr,RelLabor_N.300yr,Labor.re_N.300yr,Price.re_N.300yr,Agg.demand.re.tech_N.300yr,Profits.re_N.300yr,Yre_N.300yr,sre_N.300yr,Labor.ce_N.300yr,Price.ce_N.300yr,Agg.demand.ce.tech_N.300yr,Profits.ce_N.300yr,Yce_N.300yr,sce_N.300yr,Y_N.300yr,RelPrice_S.300yr,RelLabor_S.300yr,Labor.re_S.300yr,Price.re_S.300yr,Agg.demand.re.tech_S.300yr,Profits.re_S.300yr,Yre_S.300yr,sre_S.300yr,Labor.ce_S.300yr,Price.ce_S.300yr,Agg.demand.ce.tech_S.300yr,Profits.ce_S.300yr,Yce_S.300yr,sce_S.300yr,Y_S.300yr,Delta.Temp.300yr,Gamma.re.t_N.300yr,Gamma.re.t_S.300yr,Gamma.ce.t_N.300yr,Gamma.ce.t_S.300yr,L_N.300yr,L_S.300yr,Consumption_N.300yr,Consumption_S.300yr,Utility.Consumer_N.300yr,Utility.Consumer_S.300yr,CO2.Concentration.300yr,Cost.S.Damage.300yr,policy.status.300yr,dS.lag.300yr,Budget.function.N.300yr,Budget.function.S.300yr,Budget.N.300yr,Budget.S.300yr,Y.Total_N,Y.Total_S,Consumption.Total_N,Consumption.Total_S,Utility.Consumer.Total_N,Utility.Consumer.Total_S,Y.Total_N.300,Y.Total_S.300,Consumption.Total_N.300,Consumption.Total_S.300,Utility.Consumer.Total_N.300,Utility.Consumer.Total_S.300,Policy.Start.Time,Policy.Duration,ce.tax_N,RD.subsidy_N,RD.subsidy.GF_N,Tec.subsidy_N,Tec.subsidy.GF_N,ce.tax_S,RD.subsidy_S,Tec.subsidy_S,CO2.GrowthRate,Climate.Coef,CO2.2032,CO2.2042,CO2.2052,CO2.2062,CO2.2072,CO2.2082,CO2.2092,Delta.Temp.2032,Delta.Temp.2042,Delta.Temp.2052,Delta.Temp.2062,Delta.Temp.2072,Delta.Temp.2082,Delta.Temp.2092,Delta.Temp.2097,Delta.Temp.2102,Delta.Temp.2107,Delta.Temp.2112,Delta.Temp.Min.100yr,Delta.Temp.Max.300yr,Delta.Temp.GrowthRate,epsilon,rho,alfa,Eta.re,Eta.ce,Gamma.re,Gamma.ce,Nu.re,Nu.ce,k.re,k.ce,labor.growth_N,labor.growth_S,lambda.S,sigma.utility,Yre.0_N,Yce.0_N,Yre.0_S,Yce.0_S,size.factor,TimeStep,EndTime,Climate.Model,Beta.Delta.Temp,CO2.base,CO2.Disaster,Delta.Temp.Disaster,qsi,Delta.S,S.0,policy.name,Y.Total_N.fwa,Y.Total_S.fwa,Consumption.Total_N.fwa,Consumption.Total_S.fwa,Climate.Coef.fwa,CO2.GrowthRate.fwa,Delta.Temp.GrowthRate.fwa,Consumption.Total_N.300.fwa,Consumption.Total_S.300.fwa,policy.name.S,policy.name.N,Cop
342,3942,2112,209.4602177,270.5605996,60.23986138,118.965098,1161.362765,1.146513676,1.589140039,0.613771374,1.383128759,244.1437694,3.238811245,158.8640184,0.932603314,0.386228626,1.206377898,138.2693703,0.611427155,114.6153046,0.067396686,349.7671776,1.523733031,0.72114774,1.675969408,1.679477183,256.1684092,1.699165058,137.2757966,0.570881305,2.324030592,1.102212231,319.7008818,1.413717299,290.0538324,0.429118695,538.8886846,3.223175214,0.25,0.25,0.25,0.25,1,4,308.1223867,119.0441297,0.224872674,0.223670692,637.1911351,0.967627089,1,-2.68641681,28.35457243,76.56915812,1117.306402,3043.31425,2312,529.2070106,291.0951685,244.5494256,140.4300235,798.3324412,0.66999923,3.041774207,0.752583903,1.107746084,463.9906248,2.051766543,418.8600903,0.798546885,0.247416097,1.653354264,152.5394698,0.674529536,92.26060809,0.201453115,616.5300946,0.689592494,2.807722174,2.949503189,1.115917273,849.587383,3.756875408,761.3354536,0.918251543,1.050496811,1.618227117,302.5895478,1.33805098,186.9883063,0.081748457,1152.176931,5.081620625,0.25,0.25,0.25,0.25,1,4,549.3899673,256.6762158,-100,-100,1000.221459,0.865552858,0,-1.865564975,0,0,1117.306402,3043.31425,6683.347129,9148.455192,5899.634412,2024.130918,10.97909367,10.89399225,25397.60985,41496.83082,22426.83434,9173.778046,-1086.446364,-1086.542927,9.9,245,0.25,2,0,0.1,0.05,0.25,0.5,0.05,12.76689675,0.005051286,433.5445034,456.3125798,480.1498994,504.9290631,530.5052207,556.7146172,583.3730917,1.636060379,1.847017242,2.056888827,2.264284651,2.467939094,2.666693417,2.859476527,2.953313512,3.045286449,3.135278399,3.223175214,1.112793102,5.081620625,0.105519106,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+TraditionalGreenClimateFund+R&DS,7078.539347,9893.101384,6307.686412,2203.935661,0.002871759,24.79915283,0.171544698,27180.54127,12041.12697,Failure,Failure,Failure
342,4542,2112,218.6839093,259.1488389,85.84068941,80.97809827,1366.170551,1.061962006,3.914792398,0.796532606,1.324249006,337.605518,4.478674801,216.6999477,0.984549312,0.203467394,1.246983412,73.30265851,0.324144356,58.78398848,0.015450688,336.8574707,0.961682764,5.156648009,3.350295811,1.259263996,405.6994238,12.55801996,322.1718599,0.99999502,0.649704189,1.309438043,78.67502748,0.347900971,60.08304699,4.98E-06,455.927118,1.625006839,0.25,0.25,0.25,0.25,1,4,292.1095703,100.7946851,0.224852059,0.223376529,432.3833487,0.993603687,1,0.421763707,22.76875136,28.57349663,862.6258422,1293.202245,2312,512.9087258,300.3450586,267.6714478,86.55354563,1441.800195,0.698680899,2.707439294,0.73027205,1.119813017,443.482285,1.961078664,396.0324431,0.774997619,0.26972795,1.602753157,163.8013771,0.72432969,102.2000028,0.225002381,607.2836621,0.469339911,8.175886118,3.564074799,1.04241522,1015.021733,4.488426105,973.721137,0.98091237,0.435925201,2.221024031,124.1482231,0.548983442,55.89683916,0.01908763,1139.169956,0.832565018,0.25,0.25,0.25,0.25,1,4,541.1504713,253.7785871,0.011465231,0.011441159,356.753705,0.998478305,0,0.123048779,0,0,862.6258422,1293.202245,6406.983647,7964.87657,5574.073935,1759.972092,10.97714994,10.88068171,24878.27699,38611.81871,21848.04591,8573.950473,13.73993306,13.63016688,9.9,195,0.5,2,3,0.15,0,0.5,3,0,2.526507436,0.003157474,421.882718,429.4666951,434.8562712,438.2854193,439.9624607,440.0675335,438.7547587,1.523677109,1.597110475,1.648512115,1.680886127,1.69662668,1.697610885,1.685297363,1.674516431,1.660810452,1.64427866,1.625006839,1.112793102,1.603068586,0.025610687,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+CoR&DGreenClimateFund,7078.539347,9893.101384,6307.686412,2203.935661,0.002871759,24.79915283,0.171544698,27180.54127,12041.12697,Failure,Failure,Failure
342,5142,2112,218.6838866,259.1488664,85.8875518,80.86881816,1375.507667,1.061962155,3.914790871,0.796532543,1.324249106,337.6054945,4.47867449,216.6999162,0.984549306,0.203467457,1.246983331,73.30268199,0.32414446,58.78401109,0.015450694,336.8574711,0.910307939,6.006195204,3.429076712,1.228267179,510.1821002,15.79217673,353.0622593,0.999999809,0.570923288,1.349287561,72.20124729,0.319273916,53.5106447,1.91E-07,478.1091474,1.535028386,0.25,0.25,0.25,0.25,1,4,292.1095707,103.6719002,0.22485265,0.22344072,423.0462327,0.99435968,1,0.499472791,21.38269651,14.23064756,804.921447,704.0523256,2312,512.9080636,300.3455096,267.700825,86.43324048,1457.073354,0.698682206,2.707425223,0.730271026,1.119813582,443.4814247,1.96107486,396.031475,0.774996545,0.269728974,1.602750968,163.8019107,0.724332049,102.2004753,0.225003455,607.2833355,0.468868253,8.198752464,3.565158426,1.042301146,1015.275926,4.489550145,974.0715817,0.98095946,0.434841574,2.223014973,123.8329771,0.547589425,55.70496763,0.01904054,1139.108903,0.652225965,0.25,0.25,0.25,0.25,1,4,541.1501802,253.7649859,0.011465244,0.011441184,341.4805461,0.999085244,0,0.143152321,0,0,804.921447,704.0523256,6406.983784,8194.091282,5574.07406,1782.677928,10.97716103,10.88165416,24878.27323,39569.61028,21848.04257,8702.174153,13.73995014,13.63182461,9.9,195,0.5,2,3,0.15,0,0.5,3,0.15,2.059651637,0.0029645,420.6669706,427.0357671,431.2472428,433.5570046,434.1817224,433.3028551,431.0722307,1.511782753,1.573714701,1.61416298,1.636179223,1.642113772,1.633762464,1.612489993,1.597340673,1.579324471,1.558528937,1.535028386,1.112793102,1.50888516,0.021111764,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+CoR&DGreenClimateFund+TecS,7078.539347,9893.101384,6307.686412,2203.935661,0.002871759,24.79915283,0.171544698,27180.54127,12041.12697,Failure,Failure,Failure
343,343,2112,178.2378193,348.695121,46.10629363,150.3984775,912.3910286,1.567721185,0.202167225,0.168168971,1.651045142,63.35181791,0.280141739,38.37073638,0.248701173,0.831831029,1.05314973,313.3634439,1.385693149,297.5488053,0.751298827,376.7152618,2.208176393,0.059809296,0.225736069,2.244548838,34.78839497,0.153834283,15.49905905,0.081791924,3.774263931,1.016471711,581.6553158,2.572079806,572.2297131,0.918208076,616.4437107,4.582597494,0.25,0.25,0.25,0.25,1,4,335.6909698,137.3282477,0.000720768,0.000717508,886.1628714,0.954182704,0,-7.595054554,0,0,0,0,2312,202.3524539,834.894764,49.02426764,423.7117097,-2322.290939,2.584643121,0.034173277,0.033044053,2.609185485,27.98021018,0.123728489,10.72373365,0.029400773,0.966955947,1.009495456,818.7745762,3.620621176,811.0730678,0.970599227,846.7547864,4.241913084,0.005870418,0.023344628,4.248901988,9.915725749,0.043847339,2.33371487,0.000595594,3.976655372,1.001647583,1689.100566,7.469202705,1686.32221,0.999404406,1699.016292,7.5,0.25,0.25,0.25,0.25,1,4,754.5431901,378.4983545,-100,-100,4120.844839,0,0,-27.71128356,0,0,0,0,6786.156716,9622.772838,6047.14425,2143.713219,3.280896812,3.250696672,29697.07433,53477.58701,26463.06293,11913.46945,-2296.717452,-2296.747659,0,0,0,0,0,0,0,0,0,0,25.21548357,0.002823478,446.2561557,484.4503417,526.9502341,573.9955523,625.8311824,682.7071459,744.8788994,1.755168323,2.093639172,2.440226939,2.792685292,3.149032242,3.50754847,3.866766721,4.046245515,4.225455226,4.404275357,4.582597494,1.112793102,7.5,0.17349022,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,FWA,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,943,2112,207.1468848,300.0320549,70.67482507,114.0051203,1299.526142,1.28172778,2.623732758,0.72404146,1.412820875,251.2189776,1.110890319,177.8137499,0.665408245,0.27595854,1.102278422,95.74869121,0.423400713,86.86434327,0.334591755,317.3697786,1.37762794,2.030028711,2.679880495,1.489546865,343.2969768,1.518059231,230.4707457,0.683576567,1.320119505,1.081240313,169.1094195,0.747801853,156.4031764,0.316423433,468.2410632,2.215830517,0.25,0.25,0.25,0.25,1,4,279.5849994,103.1100017,0.224811864,0.223412556,499.0277577,0.987077032,1,-0.902545712,47.8743456,84.55470974,2470.906792,3709.488458,2312,447.1754506,377.8005551,222.2112316,138.4285846,1290.27639,0.893193816,9.475647032,0.904540503,1.155004613,501.550314,2.217855488,434.2409619,0.879085344,0.095459497,1.293117565,52.93045554,0.234058474,40.93243877,0.120914656,524.2057392,0.728262667,19.58105791,3.805646531,1.082101712,951.3511531,4.206874799,879.1698071,0.981872489,0.194353469,1.48586734,48.58527855,0.214844102,32.69826131,0.018127511,966.3731022,2.291526698,0.25,0.25,0.25,0.25,1,4,463.8227834,214.3700062,-100,-100,508.2775097,0.986020989,1,0.78995281,26.46522777,24.29263928,2470.906792,3709.488458,6030.254677,8111.957849,5317.504105,1788.771693,10.9749133,10.8804689,22352.38254,35498.52946,19722.33745,7841.103657,-1086.451084,-1086.558678,9.9,295,0.5,0,0,0,0,0.5,0,0,5.858727887,0.004478444,420.9053536,430.3424917,440.1113014,450.1010587,460.1928461,470.2611977,480.1764822,1.514117698,1.605506894,1.698020784,1.790527302,1.881916955,1.971118666,2.057117006,2.098617319,2.138970569,2.178073696,2.215830517,1.112793102,2.608083144,0.055151871,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,1543,2112,241.4530155,257.4028963,75.81773312,109.2993264,1340.430799,0.989284896,6.589139347,0.868232753,1.208781389,354.5853571,4.703929347,249.3400017,0.989031082,0.131767247,1.221873894,45.74156619,0.202269206,37.43558676,0.010968918,324.278038,1.277695256,2.653294332,2.905097801,1.409680464,367.7051679,1.625992252,260.8429195,0.733640474,1.094902199,1.103299443,138.5843867,0.612820158,125.6090426,0.266359526,463.147819,1.863338126,0.25,0.25,0.25,0.25,1,4,280.682436,102.0032216,0.224818541,0.223398078,458.1231006,0.991313229,1,-0.056087236,13.94267839,69.29219337,566.0963905,2408.471209,2312,585.012637,288.7854784,279.6356765,127.8113215,1336.187658,0.623138765,5.374837716,0.843133262,1.049159904,529.8689396,2.343080451,505.0411643,0.870698102,0.156866738,1.683669775,98.58324428,0.435935106,58.55260085,0.129301898,628.4521838,0.59181289,6.456706592,3.46357015,1.041329684,1028.88701,4.54973836,988.0511673,0.979063147,0.53642985,1.759558978,159.351675,0.704653107,90.56341786,0.020936853,1188.238685,1.901336465,0.25,0.25,0.25,0.25,1,4,560.013741,264.7098731,0.01146579,0.011442699,462.3662421,0.990907297,0,0.080951069,0,0,566.0963905,2408.471209,6090.837733,8057.033118,5285.002147,1776.565537,10.97471423,10.88004365,24565.13101,39138.76909,21582.05293,8680.416787,13.73732809,13.62944293,9.9,185,0.5,2,0,0.15,0,0.5,0,0,3.813495029,0.003858248,419.5468987,426.9763723,434.0064528,440.4576822,446.1496583,450.9081776,454.5741051,1.500793983,1.573141407,1.640449649,1.701263309,1.754184608,1.797911463,1.831284757,1.843778008,1.853337922,1.859880555,1.863338126,1.112793102,1.904278639,0.037527251,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhauds+TechnologyPolicy,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,2143,2112,241.4527277,257.4032031,76.70668245,108.2706914,1345.241057,0.989286476,6.589101933,0.868232103,1.208782336,354.5850837,4.703925721,249.3396142,0.989031032,0.131767897,1.2218729,45.74179065,0.202270198,37.43580093,0.010968968,324.2779714,1.251378447,2.857082092,2.962946625,1.38937195,382.6611898,1.692127781,269.9118591,0.752448815,1.037053375,1.110273197,131.2555796,0.580412173,118.2191734,0.247551185,463.4901634,1.819833145,0.25,0.25,0.25,0.25,1,4,280.6823748,101.8811568,0.224818909,0.22339642,453.3128431,0.991763829,1,0.023772534,13.52607947,64.79435374,549.959736,2276.121595,2312,580.1979502,291.1818867,279.0717912,126.4426665,1341.661147,0.630077645,5.167323064,0.837855097,1.051014577,523.5967671,2.315344904,498.182212,0.866142142,0.162144903,1.668071525,101.3284365,0.448074346,60.74585831,0.133857858,624.9252036,0.588354478,6.592668092,3.47317597,1.040518872,1028.463631,4.547866176,988.4142025,0.97932684,0.52682403,1.768523758,156.0011237,0.689836969,88.20979817,0.02067316,1184.464755,1.852254233,0.25,0.25,0.25,0.25,1,4,556.8708489,263.8691357,0.011465684,0.011442582,456.8927528,0.991429454,0,0.089333345,0,0,549.959736,2276.121595,6090.838468,8053.934988,5285.002795,1773.014532,10.9747186,10.87983612,24518.45887,39165.68133,21540.46335,8678.867871,13.73733262,13.62929363,9.9,185,0.5,2,0,0.15,0.01,0.5,0,0.01,3.572982157,0.003799065,419.321317,426.4495935,433.0963716,439.0791352,444.2180386,448.3440831,451.3085558,1.498577303,1.568053311,1.631797928,1.688343363,1.736301388,1.77440721,1.801569535,1.810765123,1.81691758,1.819957801,1.819833145,1.112793102,1.856082842,0.035352002,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+TraditionalGreenClimateFund,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,2743,2112,241.4531197,257.4027852,89.57894613,91.1211535,1386.939912,0.989284324,6.589152896,0.868232988,1.208781046,354.5854561,4.703930661,249.340142,0.9890311,0.131767012,1.221874254,45.7414849,0.202268846,37.4355092,0.0109689,324.278062,1.004781174,6.234882824,3.447123043,1.218161338,427.2438039,3.589616991,343.7138537,0.964176175,0.552876957,1.212364811,67.15425768,0.296956127,55.39113069,0.035823825,453.0588651,1.422115965,0.25,0.25,0.25,0.25,1,4,280.6824582,99.80472904,0.224821731,0.223357899,411.6139884,0.995229149,1,0.706581265,12.6271943,30.94624695,527.2083891,1329.129995,2312,543.0177661,311.1190345,281.0917482,101.1335663,1444.74846,0.688549876,3.769031318,0.790313811,1.06842457,473.712565,2.094756962,443.3748326,0.823315774,0.209686189,1.55170251,125.6854945,0.555781257,80.99844763,0.176684226,599.3980595,0.504140562,11.41811196,3.677889842,1.023893373,1070.908546,4.735557588,1045.918036,0.986885257,0.322110158,2.030968048,93.79033497,0.414740861,46.1801135,0.013114743,1164.69888,0.798362223,0.25,0.25,0.25,0.25,1,4,534.1236108,259.4657931,0.011464954,0.011442158,353.8054397,0.998606303,0,0.43469818,0,0,527.2083891,1329.129995,6090.837466,7819.297736,5285.001911,1721.844965,10.97475017,10.87682884,24132.47105,39051.94884,21245.9784,8666.19084,13.73736524,13.62658466,9.9,160,0.5,2,0.45,0.15,0.01,0.5,0.45,0.01,1.488039422,0.002993066,418.7118052,423.9782861,427.4902551,429.149331,428.953126,426.9737068,423.3297276,1.492581963,1.544099023,1.578098896,1.594063622,1.592178828,1.573115677,1.537789439,1.514330643,1.487162821,1.456392425,1.422115965,1.112793102,1.384418793,0.015466143,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+R&DGreenClimateFund,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,3343,2112,232.8112305,266.9575063,67.02861902,119.0146329,1182.825468,1.058579865,2.25721404,0.692989166,1.252134463,264.1027043,3.503586475,189.8297993,0.954258761,0.307010834,1.182843642,105.3034535,0.465651872,89.0256749,0.045741239,333.8737035,1.444463758,0.747537621,1.711065014,1.545072032,237.0217308,1.57216514,145.7347228,0.559759462,2.288934986,1.06965095,301.2164711,1.331979235,281.6025835,0.440240538,513.4283561,3.081955122,0.25,0.25,0.25,0.25,1,4,293.6453729,113.703554,0.224838261,0.223586171,615.7284322,0.971169888,1,-2.322946508,21.11406062,73.4894794,794.4546733,2554.274544,2312,581.8028589,290.378667,270.2098635,140.0093112,930.4404054,0.627749729,5.235778955,0.839635111,1.050387436,525.692033,2.32461017,500.4744104,0.867682856,0.160364889,1.673258288,100.4037866,0.443985544,60.00495402,0.132317144,626.0958196,0.643702703,4.78883653,3.309014863,1.054785389,968.2181229,4.28146054,917.9290243,0.96730875,0.690985137,1.638621966,202.182329,0.894050259,123.3855845,0.03269125,1170.400452,4.497782564,0.25,0.25,0.25,0.25,1,4,557.9139848,260.7359607,-100,-100,868.1134946,0.914739212,0,-0.748777248,0,0,794.4546733,2554.274544,6359.260514,8760.821074,5606.248566,1942.359657,10.97701646,10.88903202,24836.63716,40266.51367,21951.81018,8934.935094,-1086.448596,-1086.548553,9.9,215,0.25,2,0,0.1,0,0.25,0.5,0.05,11.69376161,0.005042153,432.001624,453.0322687,474.9692947,497.6644168,520.9489423,544.6311302,568.4928583,1.62136655,1.817281341,2.012177257,2.204554999,2.393018159,2.576249616,2.752982623,2.838522435,2.92196971,3.003166972,3.081955122,1.112793102,4.497782564,0.098458101,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+TechnologyPolicy.Both,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,3943,2112,241.4531131,257.4027923,76.93179972,108.0094933,1345.926071,0.98928436,6.589152037,0.868232973,1.208781068,354.5854499,4.703930578,249.3401331,0.989031099,0.131767027,1.221874232,45.74149005,0.202268869,37.43551412,0.010968901,324.2780605,1.246904377,2.893699723,2.972699416,1.385952268,383.6338206,1.713393042,271.2655787,0.757471918,1.027300584,1.111514479,129.924035,0.574524083,116.8891971,0.242528082,463.2163164,1.813600206,0.25,0.25,0.25,0.25,1,4,280.6824568,101.8224665,0.224818961,0.223395275,452.6278286,0.991827165,1,0.037899127,13.52486075,64.10949876,552.1622399,2232.366077,2312,578.851503,291.8591957,278.8981329,126.084753,1341.780864,0.632042329,5.110438538,0.836345625,1.051547739,521.8354066,2.307556168,496.2546038,0.864832181,0.163654375,1.663729929,102.1116686,0.451537799,61.3751468,0.135167819,623.9470753,0.587483085,6.627502645,3.475581958,1.040316236,1028.236712,4.54686274,988.3886038,0.979382923,0.524418042,1.770802024,155.1469335,0.68605974,87.61393503,0.020617077,1183.383645,1.85117414,0.25,0.25,0.25,0.25,1,4,555.9992388,263.6282916,0.011465652,0.011442543,456.7730357,0.991440727,0,0.089207474,0,0,552.1622399,2232.366077,6090.837484,8049.914281,5285.001927,1772.121498,10.97471908,10.87979086,24495.03367,39183.61219,21529.745,8684.291879,13.73733274,13.62926856,9.9,180,0.5,2,0,0.15,0.01,0.5,0.01,0.01,3.53873143,0.003793366,419.3127301,426.4181874,433.0248491,438.9488459,444.0097497,448.039032,450.8896856,1.498492901,1.567749766,1.631117226,1.687120175,1.734368377,1.771601959,1.797742432,1.806377084,1.811939314,1.814363395,1.813600206,1.112793102,1.855018234,0.035040355,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+TraditionalGreenClimateFund+R&DS,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
343,4543,2112,241.453197,257.4027028,76.2673887,108.7851559,1341.801612,0.9892839,6.589162951,0.868233163,1.208780792,354.5855296,4.703931636,249.3402462,0.989031114,0.131766837,1.221874522,45.74142458,0.202268579,37.43545165,0.010968886,324.2780799,1.268628928,2.72133244,2.925116188,1.402647225,369.6647616,1.667350728,263.5479221,0.743962732,1.074883812,1.105640266,135.8396189,0.600682795,122.8605932,0.256037268,462.5438479,1.850986922,0.25,0.25,0.25,0.25,1,4,280.6824746,101.8736052,0.224818647,0.223395531,456.7522878,0.99144268,1,-0.026981388,13.92625666,67.88711632,565.4594088,2371.718846,2312,582.3939787,290.0839289,279.3552852,127.0619717,1336.794203,0.626896076,5.261172909,0.840285516,1.050158708,526.4626215,2.328017712,501.3171984,0.868244733,0.159714484,1.675171929,100.0656376,0.442490249,59.73454774,0.131755267,626.528259,0.589882249,6.532158508,3.46894373,1.040875754,1028.78031,4.549266531,988.3795504,0.979221214,0.53105627,1.764548357,157.4946947,0.69644154,89.25496093,0.020778786,1186.275005,1.895926124,0.25,0.25,0.25,0.25,1,4,558.2993316,264.2724142,0.011465728,0.011442629,461.7596972,0.990965807,0,0.083087642,0,0,565.4594088,2371.718846,6090.837269,8048.745968,5285.001737,1774.729644,10.9747152,10.87995249,24539.63873,39117.7876,21559.33677,8676.012326,13.73732791,13.62935389,9.9,185,0.5,2,0.01,0.15,0,0.5,0.01,0,3.744954388,0.003845644,419.5322715,426.9175378,433.8694406,440.2054635,445.7434549,450.3093644,453.7465841,1.500650284,1.572573443,1.639148298,1.698902504,1.750430354,1.792434314,1.823774881,1.835146015,1.843520662,1.84882127,1.850986922,1.112793102,1.899116465,0.036909691,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,MIROC5,4.121571108,291.501112,1798.553938,6,0.010051723,0.001191198,1416.700681,Nordhaus+CoR&DGreenClimateFund,6786.156716,9622.772838,6047.14425,2143.713219,0.002823478,25.21548357,0.17349022,26463.06293,11913.46945,Failure,Failure,Failure
